1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
90	-0.993031	34.398349	5.853835	0.018944	2
91	-1.003856	35.398349	5.750040	0.010320	2
92	-0.974041	36.398349	5.649863	0.007620	2
93	-1.009408	36.149411	5.674473	0.001839	1
94	-0.978863	36.117142	5.677679	0.004114	2
95	-1.000785	36.032361	5.686119	0.003811	1
96	-0.999213	36.179986	5.671439	0.010030	1
97	-0.988550	35.933435	5.695999	0.003681	2
98	-1.007443	35.886112	5.700737	0.014246	2
99	-0.992227	36.280883	5.661449	0.007938	1
100	-0.989498	37.280748	5.564321	0.016239	2
101	-1.014418	37.031793	5.588192	0.002745	1
102	-0.989310	36.807093	5.609913	0.013070	1
103	-0.977023	36.574501	5.632577	0.011683	2
104	-0.994557	37.574427	5.536423	0.001939	1
105	-1.001525	37.823087	5.513019	0.007831	1
106	-1.020768	38.123347	5.485021	0.010536	2
107	-1.005717	38.659367	5.435740	0.009077	1
108	-0.969782	38.449101	5.454965	0.015317	1
109	-0.992729	39.449095	5.364725	0.006723	2
110	-1.007947	39.200315	5.386895	0.001922	16
111	-1.016534	39.539327	5.356729	0.008650	0
112	-0.979725	39.337346	5.374661	0.005481	0
113	-1.006161	39.090517	5.396738	0.004901	0
114	-1.009374	38.873413	5.416307	0.006451	0
115	-0.989872	39.492220	5.360901	0.006920	0
116	-0.986008	39.470369	5.362838	0.009107	0
117	-0.987886	40.458863	5.276583	0.003916	0
118	-1.017853	40.218383	5.297310	0.007333	0
119	-0.982186	39.977132	5.318269	0.005917	0
120	-0.961379	40.923206	5.237015	0.003801	0
121	-0.970186	40.952635	5.234528	0.008150	0
122	-0.996061	40.756943	5.251115	0.016023	0
123	-0.984807	41.756812	5.167452	0.009263	0
124	-0.974647	42.756808	5.086402	0.014448	0
125	-0.986920	43.756808	5.007856	0.005690	0
126	-1.007836	43.527565	5.025647	0.011719	0
127	-1.003386	43.278847	5.045093	0.010978	15
128	-1.009041	44.278818	4.967810	0.010243	0
129	-0.980507	44.029865	4.986828	0.008789	0
130	-0.977273	45.029837	4.911307	0.005742	0
131	-0.997302	44.836487	4.925730	0.009834	0
132	-1.007939	44.790491	4.929174	0.009959	0
133	-1.015622	45.737829	4.859205	0.019709	1
134	-0.994734	45.488874	4.877399	0.018746	0
135	-0.989482	46.488874	4.805130	0.015962	0
136	-1.000620	47.488874	4.734970	0.009837	0
137	-0.978448	48.488873	4.666830	0.006647	0
138	-0.999027	48.240141	4.683595	0.006576	0
139	-1.018636	48.497343	4.666262	0.018398	16
140	-0.983565	49.496774	4.600108	0.006529	0
141	-1.021035	49.247820	4.616411	0.002944	0
142	-1.024158	49.529985	4.597942	0.007483	0
143	-1.019868	49.395678	4.606714	0.008860	0
144	-1.004711	49.288367	4.613748	0.004130	0
145	-1.041092	49.175134	4.621192	0.007581	15
146	-1.008358	48.933194	4.637180	0.015541	0
147	-0.987682	49.907555	4.573459	0.005700	0
148	-1.007956	49.658602	4.589573	0.002635	0
149	-0.964368	49.518756	4.598674	0.012972	0
150	-1.003193	50.302428	4.548131	0.003665	0
151	-1.021442	50.136164	4.558761	0.009189	16
152	-0.994932	49.943788	4.571123	0.005060	0
153	-1.000338	50.274832	4.549892	0.014485	0
154	-1.001386	50.025940	4.565836	0.009658	0
155	-0.988897	51.025940	4.502444	0.004114	0
156	-1.017319	50.803296	4.516405	0.005693	0
157	-0.985708	51.481237	4.474162	0.012221	0
158	-1.010140	52.465171	4.414238	0.004511	0
159	-1.006287	52.217376	4.429178	0.009016	0
160	-1.001779	53.184326	4.371446	0.012290	0
161	-0.993824	52.935381	4.386165	0.014111	0
162	-0.994240	52.686426	4.400984	0.015538	0
163	-0.979065	52.437470	4.415903	0.016089	0
164	-0.985238	53.437470	4.356580	0.009312	0
165	-1.004224	53.188589	4.371195	0.005720	0
166	-0.983512	54.034087	4.321939	0.012237	0
167	-0.995546	53.785216	4.336322	0.004736	0
168	-0.991534	54.763316	4.280340	0.007618	0
169	-0.998293	55.662826	4.230118	0.001745	0
170	-1.010067	55.532061	4.237345	0.011172	0
171	-0.999514	55.409434	4.244146	0.018415	0
172	-0.977957	55.160478	4.258019	0.013927	0
173	-0.995863	54.911523	4.271984	0.011906	0
174	-1.008365	54.662692	4.286033	0.002586	0
175	-1.003692	54.434725	4.298985	0.010981	0
176	-0.986245	54.883698	4.273550	0.003789	0
177	-0.991579	55.812842	4.221856	0.013769	0
178	-0.984530	56.757683	4.170556	0.012021	0
179	-1.023793	56.508731	4.183952	0.020401	0
180	-0.984947	56.259776	4.197434	0.007158	16
181	-1.017436	57.259776	4.143799	0.008954	0
182	-0.999216	58.000843	4.104928	0.003118	0
183	-1.009194	57.795952	4.115602	0.008837	0
184	-0.982439	58.042644	4.102757	0.007385	0
185	-0.989789	59.021663	4.052562	0.011165	0
186	-1.007444	60.021544	4.002550	0.006855	0
187	-0.986549	61.003466	3.954623	0.005394	0
188	-0.988719	61.963466	3.908863	0.000884	0
189	-0.989149	61.932004	3.910345	0.013170	0
190	-1.015982	61.948414	3.909572	0.009732	0
191	-0.998637	62.948414	3.863001	0.006622	0
192	-0.995292	63.938515	3.817971	0.003482	0
193	-1.004177	63.732802	3.827240	0.007347	0
194	-1.018294	63.508274	3.837409	0.010872	0
195	-0.996354	63.259406	3.848743	0.005068	0
196	-0.987814	63.816654	3.823456	0.009951	0
197	-0.997286	63.568154	3.834692	0.003633	1
198	-0.992217	63.395829	3.842521	0.009944	0
199	-0.982260	64.055548	3.812718	0.011169	0
200	-0.977764	63.813292	3.823608	0.007504	0
201	-0.997051	63.565494	3.834812	0.004241	0
202	-0.993658	63.432526	3.840851	0.007446	0
203	-0.973290	64.295347	3.801998	0.016046	1
204	-0.956327	64.056553	3.812673	0.007118	2
205	-0.987076	64.792651	3.779960	0.008901	1
206	-0.972001	64.544214	3.790938	0.012046	2
207	-1.011532	64.295504	3.801992	0.005524	2
208	-1.009426	65.293731	3.758011	0.013199	1
209	-0.998248	65.899435	3.731817	0.014628	1
210	-1.005547	66.899435	3.689361	0.006065	2
211	-1.012370	67.869164	3.649104	0.010877	1
212	-0.992809	67.621259	3.659311	0.008175	1
213	-1.054082	68.514880	3.622781	0.008183	2
214	-1.011911	68.337542	3.629972	0.011953	1
215	-0.992123	68.088587	3.640116	0.010983	1
216	-1.000683	69.083512	3.599913	0.005149	2
217	-0.981872	69.894780	3.567782	0.010818	1
218	-0.993983	69.647471	3.577516	0.007659	1
219	-1.012100	69.398520	3.587368	0.020166	2
220	-1.003525	70.398518	3.548119	0.007021	1
221	-0.972262	70.149563	3.557810	0.006929	2
222	-0.985684	71.129519	3.519966	0.010236	2
223	-0.988618	70.991413	3.525251	0.004091	1
224	-0.976129	71.901045	3.490733	0.009882	2
225	-0.983278	71.786677	3.495036	0.011657	2
226	-0.988988	71.537722	3.504439	0.007033	1
227	-0.974975	72.536162	3.467031	0.015202	1
228	-0.996131	72.288683	3.476229	0.011203	2
229	-0.993479	73.288683	3.439361	0.003341	2
230	-1.014831	73.180761	3.443302	0.005744	1
231	-0.990645	73.720320	3.423688	0.006947	1
232	-1.005036	74.251492	3.404595	0.007005	2
233	-0.992814	74.004919	3.413431	0.009343	1
234	-0.988188	75.001564	3.377995	0.012161	1
235	-0.996595	75.552925	3.358705	0.013454	2
236	-0.973401	76.552925	3.324275	0.006189	16
237	-1.001474	76.303975	3.332780	0.008459	0
238	-1.003023	77.203995	3.302236	0.008025	0
239	-0.987815	78.028593	3.274739	0.012071	0
240	-0.995626	77.779649	3.282992	0.023767	0
241	-0.990615	78.779649	3.250089	0.009705	0
242	-1.002879	79.779649	3.217840	0.013561	16
243	-1.014662	80.779646	3.186224	0.014062	0
244	-0.994960	81.779646	3.155224	0.017249	0
245	-0.964289	81.530691	3.162885	0.002926	0
246	-0.986043	81.472485	3.164682	0.002795	0
247	-0.986379	81.384726	3.167394	0.005410	0
248	-0.991352	81.808636	3.154334	0.007408	15
249	-1.000821	81.630034	3.159823	0.007110	0
